email_id,sender,receiver,subject,body,date
569,custodian@financegroup.com,risk_mgmt@bank.com,Collateral Movement Confirmation,"Attention Operations,

A corporate action has been announced for ISIN XX3328926831. Please find details attached.

Best,
tradingdesk@bank.com",2025-02-17 07:12:22
570,custodian@financegroup.com,risk_mgmt@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T598162. Please review the attached report and advise on corrective action.

Regards,
custodian@financegroup.com",2025-02-15 07:12:22
571,settlements@bank.com,ops_team@bank.com,Collateral Movement Confirmation,"Attention Operations,

A corporate action has been announced for ISIN XX8859604437. Please find details attached.

Best,
tradingdesk@bank.com",2025-02-04 07:12:22
572,tradingdesk@bank.com,ops_team@bank.com,Settlement Instruction - Equity Trade,"Dear Team,

Please confirm the settlement of trade ID T701809 for ISIN XX7162676535 with counterparty Clearing House C. Settlement date: 2025-02-25.

Best regards,
tradingdesk@bank.com",2025-01-31 07:12:22
573,custodian@financegroup.com,risk_mgmt@bank.com,Regulatory Compliance: Transaction Reporting,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T418145. Please review the attached report and advise on corrective action.

Regards,
settlements@bank.com",2025-02-13 07:12:22
574,settlements@bank.com,compliance@bank.com,Urgent: Failed Settlement Alert,"Dear Team,

Please confirm the settlement of trade ID T846942 for ISIN XX3983708592 with counterparty Investment Firm B. Settlement date: 2025-02-12.

Best regards,
operations@clearinghouse.com",2025-01-24 07:12:22
575,custodian@financegroup.com,risk_mgmt@bank.com,Corporate Action Notification - Mandatory Event,"Dear Risk Management,

Please ensure the reporting of trade T748567 under regulatory guidelines before 2025-02-23.

Thanks,
operations@clearinghouse.com",2025-02-05 07:12:22
576,custodian@financegroup.com,compliance@bank.com,Trade Confirmation for ISIN XX1234567890,"Hello,

Kindly process the settlement instruction for trade reference T860954 on settlement date 2025-02-24. Attached are the details.

Thanks,
operations@clearinghouse.com",2025-02-14 07:12:22
577,settlements@bank.com,traders@investmentfirm.com,Settlement Instruction - Equity Trade,"Dear Team,

Please confirm the settlement of trade ID T718897 for ISIN XX6181504850 with counterparty Investment Firm B. Settlement date: 2025-02-28.

Best regards,
custodian@financegroup.com",2025-01-30 07:12:22
578,custodian@financegroup.com,compliance@bank.com,Trade Confirmation for ISIN XX1234567890,"Hello,

Kindly process the settlement instruction for trade reference T453370 on settlement date 2025-02-21. Attached are the details.

Thanks,
custodian@financegroup.com",2025-02-03 07:12:22
579,settlements@bank.com,compliance@bank.com,Collateral Movement Confirmation,"Attention Operations,

A corporate action has been announced for ISIN XX3381523008. Please find details attached.

Best,
operations@clearinghouse.com",2025-01-21 07:12:22
580,custodian@financegroup.com,traders@investmentfirm.com,Urgent: Failed Settlement Alert,"Hello,

Kindly process the settlement instruction for trade reference T520791 on settlement date 2025-02-13. Attached are the details.

Thanks,
custodian@financegroup.com",2025-02-05 07:12:22
581,tradingdesk@bank.com,risk_mgmt@bank.com,Collateral Movement Confirmation,"Dear Team,

Please confirm the settlement of trade ID T605703 for ISIN XX8318561338 with counterparty Investment Firm B. Settlement date: 2025-02-22.

Best regards,
tradingdesk@bank.com",2025-01-19 07:12:22
582,custodian@financegroup.com,ops_team@bank.com,Settlement Instruction - Equity Trade,"Hello,

Kindly process the settlement instruction for trade reference T789675 on settlement date 2025-02-26. Attached are the details.

Thanks,
custodian@financegroup.com",2025-02-08 07:12:22
583,operations@clearinghouse.com,ops_team@bank.com,Dispute Resolution - Mismatched Settlement Date,"Hello,

Kindly process the settlement instruction for trade reference T264015 on settlement date 2025-02-14. Attached are the details.

Thanks,
operations@clearinghouse.com",2025-01-19 07:12:22
584,operations@clearinghouse.com,ops_team@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T952234. Please review the attached report and advise on corrective action.

Regards,
tradingdesk@bank.com",2025-01-31 07:12:22
585,settlements@bank.com,risk_mgmt@bank.com,Collateral Movement Confirmation,"Dear Risk Management,

Please ensure the reporting of trade T900695 under regulatory guidelines before 2025-02-19.

Thanks,
settlements@bank.com",2025-01-30 07:12:22
586,custodian@financegroup.com,traders@investmentfirm.com,Urgent: Failed Settlement Alert,"Dear Team,

Please confirm the settlement of trade ID T899994 for ISIN XX5614853044 with counterparty Investment Firm B. Settlement date: 2025-02-10.

Best regards,
operations@clearinghouse.com",2025-01-31 07:12:22
587,tradingdesk@bank.com,ops_team@bank.com,Urgent: Failed Settlement Alert,"Dear Risk Management,

Please ensure the reporting of trade T893643 under regulatory guidelines before 2025-02-21.

Thanks,
operations@clearinghouse.com",2025-02-08 07:12:22
588,tradingdesk@bank.com,traders@investmentfirm.com,Reconciliation Query - Discrepancy in Trade Settlement,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T124612. Please review the attached report and advise on corrective action.

Regards,
custodian@financegroup.com",2025-02-07 07:12:22
589,settlements@bank.com,risk_mgmt@bank.com,Trade Amendment Request,"Hello,

Kindly process the settlement instruction for trade reference T683059 on settlement date 2025-02-26. Attached are the details.

Thanks,
operations@clearinghouse.com",2025-02-14 07:12:22
590,tradingdesk@bank.com,ops_team@bank.com,Regulatory Compliance: Transaction Reporting,"Attention Operations,

A corporate action has been announced for ISIN XX9101365968. Please find details attached.

Best,
tradingdesk@bank.com",2025-01-19 07:12:22
591,custodian@financegroup.com,compliance@bank.com,Collateral Movement Confirmation,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T228376. Please review the attached report and advise on corrective action.

Regards,
custodian@financegroup.com",2025-02-05 07:12:22
592,settlements@bank.com,ops_team@bank.com,Trade Amendment Request,"Hello,

Kindly process the settlement instruction for trade reference T926684 on settlement date 2025-02-28. Attached are the details.

Thanks,
custodian@financegroup.com",2025-02-12 07:12:22
593,tradingdesk@bank.com,traders@investmentfirm.com,Dispute Resolution - Mismatched Settlement Date,"Attention Operations,

A corporate action has been announced for ISIN XX4066227825. Please find details attached.

Best,
operations@clearinghouse.com",2025-01-22 07:12:22
594,tradingdesk@bank.com,traders@investmentfirm.com,Reconciliation Query - Discrepancy in Trade Settlement,"Dear Risk Management,

Please ensure the reporting of trade T453151 under regulatory guidelines before 2025-02-19.

Thanks,
operations@clearinghouse.com",2025-02-17 07:12:22
595,settlements@bank.com,traders@investmentfirm.com,Collateral Movement Confirmation,"Dear Risk Management,

Please ensure the reporting of trade T983758 under regulatory guidelines before 2025-02-22.

Thanks,
settlements@bank.com",2025-01-23 07:12:22
596,operations@clearinghouse.com,traders@investmentfirm.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Risk Management,

Please ensure the reporting of trade T719010 under regulatory guidelines before 2025-02-21.

Thanks,
tradingdesk@bank.com",2025-02-15 07:12:22
597,operations@clearinghouse.com,ops_team@bank.com,Regulatory Compliance: Transaction Reporting,"Attention Operations,

A corporate action has been announced for ISIN XX5930038936. Please find details attached.

Best,
tradingdesk@bank.com",2025-02-15 07:12:22
598,tradingdesk@bank.com,traders@investmentfirm.com,Trade Amendment Request,"Attention Operations,

A corporate action has been announced for ISIN XX3146346088. Please find details attached.

Best,
operations@clearinghouse.com",2025-02-02 07:12:22
599,settlements@bank.com,compliance@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Hello,

Kindly process the settlement instruction for trade reference T940665 on settlement date 2025-02-17. Attached are the details.

Thanks,
custodian@financegroup.com",2025-02-01 07:12:22
600,settlements@bank.com,traders@investmentfirm.com,Collateral Movement Confirmation,"Dear Team,

Please confirm the settlement of trade ID T754006 for ISIN XX9604784936 with counterparty Investment Firm B. Settlement date: 2025-02-14.

Best regards,
operations@clearinghouse.com",2025-01-19 07:12:22
601,tradingdesk@bank.com,traders@investmentfirm.com,Settlement Instruction - Equity Trade,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T927752. Please review the attached report and advise on corrective action.

Regards,
tradingdesk@bank.com",2025-02-04 07:12:22
602,operations@clearinghouse.com,compliance@bank.com,Settlement Instruction - Equity Trade,"Attention Operations,

A corporate action has been announced for ISIN XX2245748141. Please find details attached.

Best,
custodian@financegroup.com",2025-02-04 07:12:22
603,custodian@financegroup.com,risk_mgmt@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Team,

Please confirm the settlement of trade ID T674552 for ISIN XX1885374766 with counterparty Clearing House C. Settlement date: 2025-02-11.

Best regards,
custodian@financegroup.com",2025-02-11 07:12:22
604,custodian@financegroup.com,compliance@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Risk Management,

Please ensure the reporting of trade T688684 under regulatory guidelines before 2025-02-22.

Thanks,
tradingdesk@bank.com",2025-01-24 07:12:22
605,custodian@financegroup.com,ops_team@bank.com,Corporate Action Notification - Mandatory Event,"Dear Team,

Please confirm the settlement of trade ID T400924 for ISIN XX8256646533 with counterparty Clearing House C. Settlement date: 2025-02-18.

Best regards,
operations@clearinghouse.com",2025-01-19 07:12:22
606,custodian@financegroup.com,compliance@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Team,

Please confirm the settlement of trade ID T448171 for ISIN XX2806859823 with counterparty Investment Firm B. Settlement date: 2025-02-19.

Best regards,
custodian@financegroup.com",2025-02-16 07:12:22
607,tradingdesk@bank.com,risk_mgmt@bank.com,Reconciliation Query - Discrepancy in Trade Settlement,"Dear Risk Management,

Please ensure the reporting of trade T478851 under regulatory guidelines before 2025-02-21.

Thanks,
operations@clearinghouse.com",2025-02-12 07:12:22
608,custodian@financegroup.com,ops_team@bank.com,Trade Amendment Request,"Hi Team,

The trade ID T345849 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
settlements@bank.com",2025-02-07 07:12:22
609,tradingdesk@bank.com,compliance@bank.com,Trade Confirmation for ISIN XX1234567890,"Hi Team,

The trade ID T596693 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
tradingdesk@bank.com",2025-02-08 07:12:22
610,tradingdesk@bank.com,ops_team@bank.com,Urgent: Failed Settlement Alert,"Hello,

Kindly process the settlement instruction for trade reference T918116 on settlement date 2025-02-10. Attached are the details.

Thanks,
tradingdesk@bank.com",2025-01-19 07:12:22
611,tradingdesk@bank.com,risk_mgmt@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T980032. Please review the attached report and advise on corrective action.

Regards,
settlements@bank.com",2025-01-20 07:12:22
612,settlements@bank.com,risk_mgmt@bank.com,Reconciliation Query - Discrepancy in Trade Settlement,"Dear Team,

Please confirm the settlement of trade ID T917667 for ISIN XX6151582548 with counterparty Bank A. Settlement date: 2025-02-25.

Best regards,
custodian@financegroup.com",2025-02-17 07:12:22
613,tradingdesk@bank.com,traders@investmentfirm.com,Request for SSI (Standard Settlement Instructions) Update,"Hi Team,

The trade ID T610528 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
operations@clearinghouse.com",2025-02-02 07:12:22
